global_wiring_id,component,component_label,local_grid_id,row,col,u,v,center_x,center_y,center_z,cell_size_xy,source_quad_id,source_region,source_palm_grid_id,source_row,source_col,c0_x,c0_y,c0_z,c0_source_quad_id,c0_source_region,c1_x,c1_y,c1_z,c1_source_quad_id,c1_source_region,c2_x,c2_y,c2_z,c2_source_quad_id,c2_source_region,c3_x,c3_y,c3_z,c3_source_quad_id,c3_source_region
572,ring,???,0,0,0,0.0,0.0,-0.1607383003960328,5.776464553943943,1.1027613984274969,0.18906326554038308,1631,ring,,,,-0.25877992478131073,5.685578366454904,1.0445166702069637,1629,ring,-0.06985211290699359,5.678422929558665,1.1272405241862395,1716,ring,-0.06269667601075482,5.867350741432983,1.1364332279624028,1634,ring,-0.25162448788507197,5.874506178329222,1.0494265789919823,6777,ring
573,ring,???,1,0,1,0.5,0.0,0.0281895114782843,5.769309117047704,1.136455294884134,0.18906326554038308,1716,ring,,,,-0.06985211290699364,5.678422929558665,1.1272405241862395,1716,ring,0.11907569896732348,5.671267492662427,1.1129206531537945,1714,ring,0.12623113586356224,5.860195304536744,1.1232129173386385,1713,ring,-0.06269667601075488,5.867350741432983,1.136433227962403,1634,ring
574,ring,???,2,0,2,1.0,0.0,0.21711732335260142,5.7621536801514655,1.0780244061149329,0.18906326554038308,1715,ring,,,,0.1190756989673235,5.671267492662427,1.1129206531537943,1714,ring,0.30800351084164057,5.6641120557661875,0.9747154622436693,522,ring,0.31515894773787934,5.853039867640505,0.9972090638787909,521,ring,0.12623113586356227,5.860195304536744,1.1232129173386385,1713,ring
575,ring,???,3,1,0,0.0,0.09090909090909091,-0.15358286349979408,5.96539236581826,1.104685274551367,0.18906326554038308,1630,ring,,,,-0.25162448788507197,5.874506178329221,1.0494265789919826,6777,ring,-0.06269667601075488,5.867350741432982,1.1364332279624028,1634,ring,-0.05554123911451614,6.056278553307299,1.1351184684923172,1633,ring,-0.24446905098883326,6.063433990203539,1.0454724419600172,6773,ring
576,ring,???,4,1,1,0.5,0.09090909090909091,0.03534494837452301,5.9582369289220205,1.1392029655254998,0.18906326554038308,1634,ring,,,,-0.06269667601075493,5.867350741432982,1.136433227962403,1634,ring,0.1262311358635622,5.860195304536743,1.1232129173386385,1713,ring,0.13338657275980093,6.049123116411061,1.1210382680122415,1637,ring,-0.055541239114516194,6.056278553307299,1.1351184684923172,1633,ring
577,ring,???,5,1,2,1.0,0.09090909090909091,0.22427276024884013,5.951081492025782,1.0788557704202206,0.18906326554038308,1711,ring,,,,0.12623113586356222,5.860195304536743,1.1232129173386385,1713,ring,0.31515894773787934,5.853039867640504,0.9972090638787909,521,ring,0.32231438463411805,6.041967679514822,0.9867211331311785,1709,ring,0.13338657275980095,6.049123116411061,1.1210382680122415,1637,ring
578,ring,???,6,2,0,0.0,0.18181818181818182,-0.14642742660355534,6.154320177692577,1.1070443052253631,0.18906326554038308,6774,ring,,,,-0.24446905098883326,6.063433990203539,1.0454724419600172,6773,ring,-0.05554123911451614,6.056278553307299,1.1351184684923172,1633,ring,-0.048385802218277374,6.245206365181616,1.144470147731536,6771,ring,-0.2373136140925945,6.252361802077855,1.0515959720530057,6772,ring
579,ring,???,7,2,1,0.5,0.18181818181818182,0.04250038527076175,6.147164740796338,1.141971854061851,0.18906326554038308,1635,ring,,,,-0.055541239114516194,6.056278553307299,1.1351184684923172,1633,ring,0.13338657275980093,6.049123116411061,1.1210382680122415,1637,ring,0.1405420096560397,6.238050928285378,1.1288260348023473,1638,ring,-0.04838580221827743,6.245206365181616,1.144470147731536,6771,ring
580,ring,???,8,2,2,1.0,0.18181818181818182,0.23142819714507887,6.1400093039001,1.0778133613230185,0.18906326554038308,1710,ring,,,,0.13338657275980095,6.049123116411061,1.1210382680122415,1637,ring,0.32231438463411805,6.041967679514822,0.9867211331311785,1709,ring,0.3294698215303568,6.230895491389139,0.9798262982127166,1705,ring,0.14054200965603972,6.238050928285378,1.1288260348023473,1638,ring
581,ring,???,9,3,0,0.0,0.2727272727272727,-0.1392719897073166,6.343247989566895,1.124228036684445,0.18906326554038308,6770,ring,,,,-0.2373136140925945,6.252361802077855,1.0515959720530057,6772,ring,-0.048385802218277374,6.245206365181616,1.144470147731536,6771,ring,-0.04123036532203864,6.434134177055934,1.1721844228486495,6767,ring,-0.23015817719635576,6.441289613952173,1.0708411819829518,6772,ring
582,ring,???,10,3,1,0.5,0.2727272727272727,0.049655822167000485,6.336092552670656,1.164137381836927,0.18906326554038308,1636,ring,,,,-0.04838580221827743,6.245206365181616,1.144470147731536,6771,ring,0.1405420096560397,6.238050928285378,1.1288260348023473,1638,ring,0.14769744655227843,6.426978740159695,1.1621560465588998,1639,ring,-0.04123036532203869,6.434134177055934,1.1721844228486493,6767,ring
583,ring,???,11,3,2,1.0,0.2727272727272727,0.2385836340413176,6.328937115774417,1.0980074910173192,0.18906326554038308,1640,ring,,,,0.14054200965603972,6.238050928285378,1.1288260348023473,1638,ring,0.3294698215303568,6.230895491389139,0.9798262982127166,1705,ring,0.3366252584265955,6.419823303263456,1.0076278071664888,1704,ring,0.14769744655227846,6.426978740159695,1.1621560465588998,1639,ring
584,ring,???,12,4,0,0.0,0.36363636363636365,-0.1321165528110779,6.532175801441212,1.1528995931595774,0.18906326554038308,6769,ring,,,,-0.2301581771963558,6.441289613952172,1.0708411819829518,6772,ring,-0.04123036532203869,6.434134177055933,1.1721844228486493,6767,ring,-0.034074928425799955,6.62306198893025,1.2063870646048918,6766,ring,-0.22300274030011707,6.63021742582649,1.0949725279480078,6801,ring
585,ring,???,13,4,1,0.5,0.36363636363636365,0.056811259063239195,6.5250203645449725,1.1985827479684357,0.18906326554038308,6768,ring,,,,-0.04123036532203875,6.434134177055933,1.172184422848649,6767,ring,0.14769744655227837,6.4269787401596945,1.1621560465588996,1639,ring,0.1548528834485171,6.615906552034012,1.2001022527812952,6765,ring,-0.03407492842580001,6.62306198893025,1.206387064604892,6766,ring
586,ring,???,14,4,2,1.0,0.36363636363636365,0.24573907093755631,6.517864927648734,1.1378654214801822,0.18906326554038308,1641,ring,,,,0.1476974465522784,6.4269787401596945,1.1621560465588996,1639,ring,0.3366252584265955,6.419823303263455,1.0076278071664886,1704,ring,0.34378069532283423,6.608751115137773,1.0555676174578739,1704,ring,0.15485288344851714,6.615906552034012,1.200102252781295,6765,ring
587,ring,???,15,5,0,0.0,0.45454545454545453,-0.12496111591483916,6.721103613315528,1.1823811434664468,0.18906326554038308,6802,ring,,,,-0.22300274030011707,6.63021742582649,1.0949725279480078,6801,ring,-0.034074928425799955,6.62306198893025,1.2063870646048918,6766,ring,-0.02691949152956119,6.811989800804568,1.234534244175095,6766,ring,-0.2158473034038783,6.819145237700807,1.112843359484499,210,ring
588,ring,???,16,5,1,0.5,0.45454545454545453,0.06396669595947793,6.713948176419289,1.2302275898008352,0.18906326554038308,6764,ring,,,,-0.03407492842580001,6.62306198893025,1.206387064604892,6766,ring,0.1548528834485171,6.615906552034012,1.2001022527812952,6765,ring,0.16200832034475587,6.80483436390833,1.2275521158620295,6765,ring,-0.026919491529561246,6.811989800804568,1.2345342441750948,6766,ring
589,ring,???,17,5,2,1.0,0.45454545454545453,0.2528945078337951,6.706792739523051,1.1709684043144066,0.18906326554038308,1642,ring,,,,0.15485288344851714,6.615906552034012,1.200102252781295,6765,ring,0.34378069532283423,6.608751115137773,1.0555676174578739,1704,ring,0.350936132219073,6.7976789270120905,1.0821724244563482,1646,ring,0.1620083203447559,6.80483436390833,1.2275521158620295,6765,ring
590,ring,???,18,6,0,0.0,0.5454545454545454,-0.11780567901860045,6.910031425189845,1.2109440530555216,0.18906326554038308,215,ring,,,,-0.21584730340387837,6.819145237700806,1.112843359484499,210,ring,-0.026919491529561246,6.811989800804567,1.2345342441750948,6766,ring,-0.01976405463332248,7.000917612678885,1.264409684337626,6803,ring,-0.2086918665076396,7.008073049575124,1.139338127316751,211,ring
