export_segment,finger,finger_label,source_component,source_row,source_col,segment_row,segment_col,global_wiring_id,component,component_label,local_grid_id,row,col,u,v,center_x,center_y,center_z,cell_size_xy,source_quad_id,source_region,source_palm_grid_id,source_row,source_col,c0_x,c0_y,c0_z,c0_source_quad_id,c0_source_region,c1_x,c1_y,c1_z,c1_source_quad_id,c1_source_region,c2_x,c2_y,c2_z,c2_source_quad_id,c2_source_region,c3_x,c3_y,c3_z,c3_source_quad_id,c3_source_region
finger_to_palm,middle,??,middle,4,0,4,0,500,middle,??,12,4,0,0.0,0.3076923076923077,1.3012392395313015,6.5979439781716565,0.9910954366759852,0.18906326554038308,763,middle,,4,0,1.1874682533608878,6.527739833748352,0.9115274555442587,855,middle,1.3714433839546065,6.484172992001243,1.001498922832772,765,middle,1.4150102257017154,6.668148122594961,1.033875621482863,766,middle,1.231035095107997,6.71171496434207,0.9415060106180015,854,middle
finger_to_palm,middle,??,middle,4,1,4,1,501,middle,??,13,4,1,0.5,0.3076923076923077,1.48521437012502,6.554377136424548,1.0172376887822283,0.18906326554038308,767,middle,,4,1,1.3714433839546063,6.484172992001243,1.001498922832772,765,middle,1.5554185145483248,6.440606150254134,0.9774501793825732,7239,middle,1.5989853562954337,6.624581280847853,1.0077899488200945,770,middle,1.4150102257017152,6.668148122594961,1.0338756214828633,766,middle
finger_to_palm,middle,??,middle,4,2,4,2,502,middle,??,14,4,2,1.0,0.3076923076923077,1.6691895007187385,6.510810294677439,0.9377743085556545,0.18906326554038308,7215,middle,,4,2,1.555418514548325,6.440606150254134,0.977450179382573,7239,middle,1.7393936451420435,6.397039308507025,0.8277010815785196,7217,middle,1.7829604868891524,6.581014439100743,0.8485389058829227,7214,middle,1.598985356295434,6.624581280847853,1.0077899488200943,770,middle
finger_to_palm,middle,??,middle,5,0,5,0,503,middle,??,15,5,0,0.0,0.38461538461538464,1.3448060812784102,6.781919108765374,1.0229956588289,0.18906326554038308,853,middle,,5,0,1.2310350951079965,6.71171496434207,0.9415060106180011,854,middle,1.4150102257017152,6.668148122594961,1.0338756214828633,766,middle,1.458577067448824,6.8521232531886795,1.0669080067740588,850,middle,1.2746019368551056,6.895690094935788,0.9708861820133752,854,middle
finger_to_palm,middle,??,middle,5,1,5,1,504,middle,??,16,5,1,0.5,0.38461538461538464,1.5287812118721287,6.738352267018265,1.0476032499223065,0.18906326554038308,768,middle,,5,1,1.415010225701715,6.668148122594961,1.033875621482863,766,middle,1.5989853562954335,6.624581280847853,1.0077899488200948,770,middle,1.6425521980425424,6.808556411441571,1.0376966850960563,771,middle,1.4585770674488239,6.8521232531886795,1.0669080067740588,850,middle
finger_to_palm,middle,??,middle,5,2,5,2,505,middle,??,17,5,2,1.0,0.38461538461538464,1.7127563424658472,6.6947854252711565,0.9672320418035931,0.18906326554038308,7240,middle,,5,2,1.5989853562954337,6.624581280847853,1.0077899488200945,770,middle,1.7829604868891522,6.581014439100743,0.8485389058829231,7214,middle,1.826527328636261,6.764989569694461,0.8742768533173279,7210,middle,1.6425521980425426,6.808556411441571,1.037696685096056,771,middle
finger_to_palm,middle,??,middle,6,0,6,0,506,middle,??,18,6,0,0.0,0.46153846153846156,1.388372923025519,6.965894239359093,1.0546780676835588,0.18906326554038308,849,middle,,6,0,1.2746019368551056,6.895690094935788,0.9708861820133752,854,middle,1.458577067448824,6.8521232531886795,1.0669080067740588,850,middle,1.5021439091959328,7.036098383782399,1.1012082560057435,846,middle,1.3181687786022143,7.079665225529507,1.0031584343173372,7029,middle
finger_to_palm,middle,??,middle,6,1,6,1,507,middle,??,19,6,1,0.5,0.46153846153846156,1.5723480536192376,6.922327397611984,1.080912683458224,0.18906326554038308,769,middle,,6,1,1.4585770674488239,6.8521232531886795,1.0669080067740588,850,middle,1.6425521980425424,6.808556411441571,1.0376966850960563,771,middle,1.686119039789651,6.99253154203529,1.0726764210958109,771,middle,1.5021439091959325,7.036098383782399,1.1012082560057435,846,middle
finger_to_palm,middle,??,middle,6,2,6,2,508,middle,??,20,6,2,1.0,0.46153846153846156,1.756323184212956,6.878760555864876,0.9982214155302341,0.18906326554038308,773,middle,,6,2,1.6425521980425426,6.808556411441571,1.037696685096056,771,middle,1.826527328636261,6.764989569694461,0.8742768533173279,7210,middle,1.8700941703833698,6.9489647002881805,0.9097466785663022,7209,middle,1.6861190397896513,6.99253154203529,1.0726764210958109,771,middle
finger_to_palm,middle,??,middle,7,0,7,0,509,middle,??,21,7,0,0.0,0.5384615384615384,1.4319397647726277,7.149869369952811,1.0815823316786606,0.18906326554038308,7026,middle,,7,0,1.3181687786022143,7.0796652255295065,1.003158434317337,7029,middle,1.5021439091959328,7.036098383782398,1.1012082560057435,846,middle,1.5457107509430414,7.220073514376116,1.1264369362518485,846,middle,1.361735620349323,7.263640356123225,1.0270383024130205,7025,middle
finger_to_palm,middle,??,middle,7,1,7,1,510,middle,??,22,7,1,0.5,0.5384615384615384,1.6159148953663462,7.106302528205703,1.11272226079819,0.18906326554038308,847,middle,,7,1,1.5021439091959325,7.036098383782398,1.1012082560057435,846,middle,1.686119039789651,6.992531542035289,1.0726764210958106,771,middle,1.7296858815367597,7.176506672629007,1.1005212421135584,772,middle,1.5457107509430412,7.220073514376116,1.1264369362518485,846,middle
finger_to_palm,middle,??,middle,7,2,7,2,511,middle,??,23,7,2,1.0,0.5384615384615384,1.7998900259600648,7.062735686458594,1.0309889366100315,0.18906326554038308,774,middle,,7,2,1.6861190397896513,6.992531542035289,1.0726764210958106,771,middle,1.8700941703833698,6.94896470028818,0.9097466785663015,7209,middle,1.9136610121304785,7.132939830881898,0.9444817611837077,7242,middle,1.72968588153676,7.176506672629007,1.1005212421135582,772,middle
finger_to_palm,middle,??,middle,8,0,8,0,512,middle,??,24,8,0,0.0,0.6153846153846154,1.4755066065197366,7.33384450054653,1.106006154492324,0.18906326554038308,7022,middle,,8,0,1.361735620349323,7.263640356123225,1.0270383024130205,7025,middle,1.5457107509430414,7.220073514376116,1.1264369362518485,846,middle,1.5892775926901503,7.404048644969835,1.157538930274716,7023,middle,1.4053024620964316,7.447615486716944,1.0518659664019274,7024,middle
finger_to_palm,middle,??,middle,8,1,8,1,513,middle,??,25,8,1,0.5,0.6153846153846154,1.6594817371134551,7.290277658799421,1.1448983692628736,0.18906326554038308,843,middle,,8,1,1.5457107509430412,7.220073514376116,1.1264369362518485,846,middle,1.7296858815367597,7.176506672629007,1.1005212421135584,772,middle,1.7732527232838686,7.360481803222727,1.1371138419670086,844,middle,1.5892775926901501,7.404048644969835,1.157538930274716,7023,middle
finger_to_palm,middle,??,middle,8,2,8,2,514,middle,??,26,8,2,1.0,0.6153846153846154,1.8434568677071737,7.246710817052312,1.063831102945837,0.18906326554038308,775,middle,,8,2,1.72968588153676,7.176506672629007,1.1005212421135582,772,middle,1.9136610121304785,7.132939830881898,0.9444817611837077,7242,middle,1.9572278538775874,7.316914961475617,0.9793020185441766,777,middle,1.7732527232838688,7.360481803222727,1.1371138419670084,844,middle
finger_to_palm,middle,??,middle_connection,0,0,0,0,458,middle_connection,????,0,0,0,0.0,0.0,1.2220361612872643,3.765079201785001,0.929480925021112,0.18906326554038308,2882,middle_connection,,0,0,1.1275045285170728,3.6705475690148095,0.9272856399018129,2882,middle_connection,1.3165677940574558,3.6705475690148095,0.9178422834524768,2884,middle_connection,1.3165677940574558,3.859610834555193,0.9309641058554533,2884,middle_connection,1.1275045285170728,3.859610834555193,0.9468323882113955,2882,middle_connection
finger_to_palm,middle,??,middle_connection,0,1,0,1,459,middle_connection,????,1,0,1,0.25,0.0,1.4110994268276476,3.765079201785001,0.9173142779426485,0.18906326554038308,2884,middle_connection,,0,1,1.316567794057456,3.6705475690148095,0.9178422834524766,2884,middle_connection,1.505631059597839,3.6705475690148095,0.9104501015827766,2436,middle_connection,1.505631059597839,3.859610834555193,0.9166707522835513,2436,middle_connection,1.316567794057456,3.859610834555193,0.9309641058554533,2884,middle_connection
finger_to_palm,middle,??,middle_connection,0,2,0,2,460,middle_connection,????,2,0,2,0.5,0.0,1.6001626923680305,3.765079201785001,0.9100575100261483,0.18906326554038308,2436,middle_connection,,0,2,1.505631059597839,3.6705475690148095,0.9104501015827766,2436,middle_connection,1.694694325138222,3.6705475690148095,0.9038457323767838,2437,middle_connection,1.694694325138222,3.859610834555193,0.9053734611720559,2437,middle_connection,1.505631059597839,3.859610834555193,0.9166707522835513,2436,middle_connection
finger_to_palm,middle,??,middle_connection,0,3,0,3,461,middle_connection,????,3,0,3,0.75,0.0,1.7892259579084135,3.765079201785001,0.8944814699503005,0.18906326554038308,2437,middle_connection,,0,3,1.694694325138222,3.6705475690148095,0.9038457323767838,2437,middle_connection,1.883757590678605,3.6705475690148095,0.8763923876283668,2439,middle_connection,1.883757590678605,3.859610834555193,0.8790453302526007,2439,middle_connection,1.694694325138222,3.859610834555193,0.9053734611720559,2437,middle_connection
finger_to_palm,middle,??,middle_connection,0,4,0,4,462,middle_connection,????,4,0,4,1.0,0.0,1.9782892234487965,3.765079201785001,0.857551712667133,0.18906326554038308,2441,middle_connection,,0,4,1.883757590678605,3.6705475690148095,0.8763923876283668,2439,middle_connection,2.0728208562189883,3.6705475690148095,0.8207890732600487,2441,middle_connection,2.0728208562189883,3.859610834555193,0.8309455926993288,2442,middle_connection,1.883757590678605,3.859610834555193,0.8790453302526007,2439,middle_connection
finger_to_palm,middle,??,middle_connection,1,0,1,0,463,middle_connection,????,5,1,0,0.0,0.2,1.2220361612872643,3.954142467325384,0.9364441318418296,0.18906326554038308,2431,middle_connection,,1,0,1.1275045285170728,3.8596108345551925,0.9468323882113956,2882,middle_connection,1.3165677940574558,3.8596108345551925,0.9309641058554533,2884,middle_connection,1.3165677940574558,4.0486741000955755,0.9231693092332671,2431,middle_connection,1.1275045285170728,4.0486741000955755,0.946150328718027,2426,middle_connection
finger_to_palm,middle,??,middle_connection,1,1,1,1,464,middle_connection,????,6,1,1,0.25,0.2,1.4110994268276476,3.954142467325384,0.920413477909285,0.18906326554038308,2432,middle_connection,,1,1,1.316567794057456,3.8596108345551925,0.9309641058554534,2884,middle_connection,1.505631059597839,3.8596108345551925,0.9166707522835513,2436,middle_connection,1.505631059597839,4.0486741000955755,0.9026784415947605,2434,middle_connection,1.316567794057456,4.0486741000955755,0.9231693092332672,2431,middle_connection
finger_to_palm,middle,??,middle_connection,1,2,1,2,465,middle_connection,????,7,1,2,0.5,0.2,1.6001626923680305,3.954142467325384,0.9060825783004441,0.18906326554038308,2434,middle_connection,,1,2,1.505631059597839,3.8596108345551925,0.9166707522835513,2436,middle_connection,1.694694325138222,3.8596108345551925,0.9053734611720559,2437,middle_connection,1.694694325138222,4.0486741000955755,0.8865401867911032,2438,middle_connection,1.505631059597839,4.0486741000955755,0.9026784415947605,2434,middle_connection
finger_to_palm,middle,??,middle_connection,1,3,1,3,466,middle_connection,????,8,1,3,0.75,0.2,1.7892259579084135,3.954142467325384,0.8859126064204266,0.18906326554038308,2438,middle_connection,,1,3,1.694694325138222,3.8596108345551925,0.9053734611720559,2437,middle_connection,1.883757590678605,3.8596108345551925,0.8790453302526008,2439,middle_connection,1.883757590678605,4.0486741000955755,0.8621515613636616,2440,middle_connection,1.694694325138222,4.0486741000955755,0.8865401867911032,2438,middle_connection
finger_to_palm,middle,??,middle_connection,1,4,1,4,467,middle_connection,????,9,1,4,1.0,0.2,1.9782892234487965,3.954142467325384,0.8531647161939182,0.18906326554038308,2440,middle_connection,,1,4,1.883757590678605,3.8596108345551925,0.8790453302526008,2439,middle_connection,2.0728208562189883,3.8596108345551925,0.8309455926993287,2442,middle_connection,2.0728208562189883,4.0486741000955755,0.827745610129256,2442,middle_connection,1.883757590678605,4.0486741000955755,0.8621515613636616,2440,middle_connection
finger_to_palm,middle,??,middle_connection,2,0,2,0,468,middle_connection,????,10,2,0,0.0,0.4,1.2220361612872643,4.143205732865767,0.929912434228843,0.18906326554038308,2429,middle_connection,,2,0,1.1275045285170728,4.0486741000955755,0.946150328718027,2426,middle_connection,1.3165677940574558,4.0486741000955755,0.9231693092332671,2431,middle_connection,1.3165677940574558,4.237737365635959,0.9050785091818918,2429,middle_connection,1.1275045285170728,4.237737365635959,0.9335154062771633,2427,middle_connection
