global_wiring_id,component,component_label,local_grid_id,row,col,u,v,source_quad_id,source_region,cell_size,center_x,center_y,center_z,c0_x,c0_y,c0_z,c1_x,c1_y,c1_z,c2_x,c2_y,c2_z,c3_x,c3_y,c3_z
53,palm,??,53,2,17,1.0,0.10526315789473684,3468,palm,0.18906326554038308,3.308607146956704,0.47265816385095766,0.0,3.2140755141865123,0.37812653108076616,0.0,3.4031387797268953,0.37812653108076616,0.0,3.4031387797268953,0.5671897966211492,0.0,3.2140755141865123,0.5671897966211492,0.0
54,palm,??,54,3,0,0.0,0.15789473684210525,3873,palm,0.18906326554038308,0.09453163277019154,0.6617214293913408,0.0,0.0,0.5671897966211492,0.0,0.18906326554038308,0.5671897966211492,0.0,0.18906326554038308,0.7562530621615323,0.0,0.0,0.7562530621615323,0.0
55,palm,??,55,3,1,0.058823529411764705,0.15789473684210525,3875,palm,0.18906326554038308,0.2835948983105746,0.6617214293913408,0.0,0.18906326554038308,0.5671897966211492,0.0,0.37812653108076616,0.5671897966211492,0.0,0.37812653108076616,0.7562530621615323,0.0,0.18906326554038308,0.7562530621615323,0.0
56,palm,??,56,3,2,0.11764705882352941,0.15789473684210525,3877,palm,0.18906326554038308,0.4726581638509577,0.6617214293913408,0.0,0.37812653108076616,0.5671897966211492,0.0,0.5671897966211492,0.5671897966211492,0.0,0.5671897966211492,0.7562530621615323,0.0,0.37812653108076616,0.7562530621615323,0.0
57,palm,??,57,3,3,0.17647058823529413,0.15789473684210525,3879,palm,0.18906326554038308,0.6617214293913407,0.6617214293913408,0.0,0.5671897966211492,0.5671897966211492,0.0,0.7562530621615323,0.5671897966211492,0.0,0.7562530621615323,0.7562530621615323,0.0,0.5671897966211492,0.7562530621615323,0.0
58,palm,??,58,3,4,0.23529411764705882,0.15789473684210525,3881,palm,0.18906326554038308,0.8507846949317239,0.6617214293913408,0.0,0.7562530621615323,0.5671897966211492,0.0,0.9453163277019154,0.5671897966211492,0.0,0.9453163277019154,0.7562530621615323,0.0,0.7562530621615323,0.7562530621615323,0.0
59,palm,??,59,3,5,0.29411764705882354,0.15789473684210525,3883,palm,0.18906326554038308,1.039847960472107,0.6617214293913408,0.0,0.9453163277019154,0.5671897966211492,0.0,1.1343795932422984,0.5671897966211492,0.0,1.1343795932422984,0.7562530621615323,0.0,0.9453163277019154,0.7562530621615323,0.0
60,palm,??,60,3,6,0.35294117647058826,0.15789473684210525,3882,palm,0.18906326554038308,1.22891122601249,0.6617214293913408,0.0,1.1343795932422984,0.5671897966211492,0.0,1.3234428587826814,0.5671897966211492,0.0,1.3234428587826814,0.7562530621615323,0.0,1.1343795932422984,0.7562530621615323,0.0
61,palm,??,61,3,7,0.4117647058823529,0.15789473684210525,3753,palm,0.18906326554038308,1.4179744915528731,0.6617214293913408,0.0,1.3234428587826816,0.5671897966211492,0.0,1.5125061243230646,0.5671897966211492,0.0,1.5125061243230646,0.7562530621615323,0.0,1.3234428587826816,0.7562530621615323,0.0
62,palm,??,62,3,8,0.47058823529411764,0.15789473684210525,3754,palm,0.18906326554038308,1.6070377570932561,0.6617214293913408,0.0,1.5125061243230646,0.5671897966211492,0.0,1.7015693898634476,0.5671897966211492,0.0,1.7015693898634476,0.7562530621615323,0.0,1.5125061243230646,0.7562530621615323,0.0
63,palm,??,63,3,9,0.5294117647058824,0.15789473684210525,3615,palm,0.18906326554038308,1.7961010226336391,0.6617214293913408,0.0,1.7015693898634476,0.5671897966211492,0.0,1.8906326554038306,0.5671897966211492,0.0,1.8906326554038306,0.7562530621615323,0.0,1.7015693898634476,0.7562530621615323,0.0
64,palm,??,64,3,10,0.5882352941176471,0.15789473684210525,3615,palm,0.18906326554038308,1.9851642881740224,0.6617214293913408,0.0,1.8906326554038309,0.5671897966211492,0.0,2.079695920944214,0.5671897966211492,0.0,2.079695920944214,0.7562530621615323,0.0,1.8906326554038309,0.7562530621615323,0.0
65,palm,??,65,3,11,0.6470588235294118,0.15789473684210525,3616,palm,0.18906326554038308,2.174227553714405,0.6617214293913408,0.0,2.079695920944214,0.5671897966211492,0.0,2.268759186484597,0.5671897966211492,0.0,2.268759186484597,0.7562530621615323,0.0,2.079695920944214,0.7562530621615323,0.0
66,palm,??,66,3,12,0.7058823529411765,0.15789473684210525,3459,palm,0.18906326554038308,2.3632908192547886,0.6617214293913408,0.0,2.268759186484597,0.5671897966211492,0.0,2.45782245202498,0.5671897966211492,0.0,2.45782245202498,0.7562530621615323,0.0,2.268759186484597,0.7562530621615323,0.0
67,palm,??,67,3,13,0.7647058823529411,0.15789473684210525,3460,palm,0.18906326554038308,2.552354084795171,0.6617214293913408,0.0,2.45782245202498,0.5671897966211492,0.0,2.646885717565363,0.5671897966211492,0.0,2.646885717565363,0.7562530621615323,0.0,2.45782245202498,0.7562530621615323,0.0
