region,region_label,finger_group,quad_id,tri0,tri1,v0,v0_x,v0_y,v0_z,v1,v1_x,v1_y,v1_z,v2,v2_x,v2_y,v2_z,v3,v3_x,v3_y,v3_z,center_x,center_y,center_z,normal_x,normal_y,normal_z,area,region_u,region_v
index_connection,??-????,index,2452,4904,4905,3180,2.5359292030334473,4.2941389083862305,0.622254490852356,3179,2.4875123500823975,4.129256248474121,0.6103123426437378,3181,2.5614078044891357,4.110662460327148,0.5282019376754761,3182,2.608313798904419,4.2781548500061035,0.5405252575874329,2.54829078912735,4.203053116798401,0.5753235071897507,0.6958315278466852,-0.24874783080866994,0.6737529232014724,0.01926428402968748,0.3360528123820007,0.0
index_connection,??-????,index,2450,4900,4901,3177,2.400564193725586,4.155843734741211,0.6828631162643433,3179,2.4875123500823975,4.129256248474121,0.6103123426437378,3180,2.5359292030334473,4.2941389083862305,0.622254490852356,2535,2.443120002746582,4.32305908203125,0.6908478736877441,2.466781437397003,4.225574493408203,0.6515694558620453,0.5652257566498299,-0.20281354394609216,0.7996164770761378,0.020255325342650857,0.19901327524794385,0.01771881479030474
index_connection,??-????,index,2448,4896,4897,3177,2.400564193725586,4.155843734741211,0.6828631162643433,2535,2.443120002746582,4.32305908203125,0.6908478736877441,2531,2.3295810222625732,4.364701271057129,0.7397206425666809,2530,2.2976675033569336,4.191289901733398,0.7402445077896118,2.3677331805229187,4.258723497390747,0.713419035077095,0.4065899326392774,-0.10875940684022527,0.9071141152579152,0.02194824025331428,0.03248603649791279,0.043798972865283434
index_connection,??-????,index,2455,4910,4911,3184,2.6614115238189697,4.271556854248047,0.44860175251960754,3182,2.608313798904419,4.2781548500061035,0.5405252575874329,3183,2.654996871948242,4.44744873046875,0.566745936870575,3186,2.713618278503418,4.440965175628662,0.4748418629169464,2.659585118293762,4.359531402587891,0.5076787024736404,0.8015921208742047,-0.31294249240372296,0.5094281776664304,0.019210116579085897,0.5231690515721616,0.12311013721077721
index_connection,??-????,index,2453,4906,4907,3180,2.5359292030334473,4.2941389083862305,0.622254490852356,3182,2.608313798904419,4.2781548500061035,0.5405252575874329,3183,2.654996871948242,4.44744873046875,0.566745936870575,2540,2.579275131225586,4.460973262786865,0.6503850817680359,2.5946287512779236,4.370178937911987,0.5949776917695999,0.6861154580393113,-0.2915447711235895,0.6665187354230937,0.01966914418653716,0.41395961387218916,0.13148714318379498
index_connection,??-????,index,2451,4902,4903,2536,2.4785711765289307,4.486032009124756,0.7140892148017883,2540,2.579275131225586,4.460973262786865,0.6503850817680359,3180,2.5359292030334473,4.2941389083862305,0.622254490852356,2535,2.443120002746582,4.32305908203125,0.6908478736877441,2.5092238783836365,4.391050815582275,0.6693941652774811,0.4984911017425675,-0.24846430907514344,0.8305252004601023,0.020506356050116796,0.27037063908626147,0.14790820576683303
index_connection,??-????,index,1889,3778,3779,2532,2.3546040058135986,4.527838230133057,0.7605928778648376,2531,2.3295810222625732,4.364701271057129,0.7397206425666809,2535,2.443120002746582,4.32305908203125,0.6908478736877441,2536,2.4785711765289307,4.486032009124756,0.7140892148017883,2.401469051837921,4.425407648086548,0.7263126522302628,0.3100550000499855,-0.18367961779562844,0.9328063544758127,0.022119854744820193,0.08920527290058436,0.17493862946037256
index_connection,??-????,index,2456,4912,4913,3188,2.757911443710327,4.6114301681518555,0.502153217792511,3186,2.713618278503418,4.440965175628662,0.4748418629169464,3183,2.654996871948242,4.44744873046875,0.566745936870575,2545,2.697049140930176,4.615176677703857,0.5962639451026917,2.7058939337730408,4.528755187988281,0.535001240670681,0.7972423541993674,-0.29230027576549356,0.5281715416965086,0.019544731700630875,0.601026849527682,0.2562478651380633
index_connection,??-????,index,2454,4908,4909,2541,2.6144394874572754,4.626776218414307,0.6777308583259583,2545,2.697049140930176,4.615176677703857,0.5962639451026917,3183,2.654996871948242,4.44744873046875,0.566745936870575,2540,2.579275131225586,4.460973262786865,0.6503850817680359,2.63644015789032,4.537593722343445,0.6227814555168152,0.6732466571194163,-0.2730204664960252,0.6871672020344276,0.019927249054013337,0.48425603615318447,0.26320162981995787
index_connection,??-????,index,1892,3784,3785,2537,2.51141095161438,4.647528648376465,0.744701623916626,2536,2.4785711765289307,4.486032009124756,0.7140892148017883,2540,2.579275131225586,4.460973262786865,0.6503850817680359,2541,2.6144394874572754,4.626776218414307,0.6777308583259583,2.545924186706543,4.555327534675598,0.6967266947031021,0.482607718085003,-0.24896794085376525,0.839705159488628,0.020782293060000075,0.3320739057480645,0.27715380253495453
index_connection,??-????,index,1890,3780,3781,2537,2.51141095161438,4.647528648376465,0.744701623916626,2536,2.4785711765289307,4.486032009124756,0.7140892148017883,2532,2.3546040058135986,4.527838230133057,0.7605928778648376,2533,2.388885736465454,4.68403959274292,0.7854077219963074,2.433367967605591,4.586359620094299,0.7511978596448898,0.26271163231108213,-0.21943039303034712,0.9395918799473494,0.022238257463969985,0.14283608407844092,0.30156846348652194
